query,seed_ortholog,GOs
g1377,Gorai.004G196500.1,"GO:0000122,GO:0000976,GO:0001067,GO:0001101,GO:0001558,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0006950,GO:0006970,GO:0007275,GO:0007568,GO:0008150,GO:0009314,GO:0009416,GO:0009628,GO:0009642,GO:0009646,GO:0009651,GO:0009653,GO:0009719,GO:0009723,GO:0009725,GO:0009733,GO:0009737,GO:0009739,GO:0009751,GO:0009753,GO:0009791,GO:0009889,GO:0009890,GO:0009892,GO:0010033,GO:0010035,GO:0010038,GO:0010150,GO:0010252,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0014070,GO:0019219,GO:0019222,GO:0022622,GO:0030307,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032501,GO:0032502,GO:0033993,GO:0040008,GO:0042221,GO:0042493,GO:0042592,GO:0043086,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044092,GO:0044212,GO:0044424,GO:0044464,GO:0045892,GO:0045927,GO:0045934,GO:0046677,GO:0046686,GO:0048364,GO:0048366,GO:0048367,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048527,GO:0048528,GO:0048583,GO:0048585,GO:0048731,GO:0048827,GO:0048856,GO:0048878,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051128,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051341,GO:0051354,GO:0060255,GO:0065007,GO:0065008,GO:0065009,GO:0080090,GO:0090693,GO:0090696,GO:0090697,GO:0090698,GO:0097159,GO:0097305,GO:0099402,GO:0140110,GO:1901363,GO:1901700,GO:1902679,GO:1903506,GO:1903507,GO:1905392,GO:1990837,GO:2000112,GO:2000113,GO:2000468,GO:2000469,GO:2001141"
g600,Gorai.001G052000.1,"GO:0000003,GO:0000278,GO:0000281,GO:0000910,GO:0003006,GO:0003674,GO:0003824,GO:0003886,GO:0006139,GO:0006259,GO:0006304,GO:0006305,GO:0006306,GO:0006325,GO:0006342,GO:0006355,GO:0006464,GO:0006479,GO:0006725,GO:0006807,GO:0006996,GO:0007049,GO:0007275,GO:0008150,GO:0008152,GO:0008168,GO:0008213,GO:0008356,GO:0008757,GO:0009008,GO:0009790,GO:0009791,GO:0009793,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010069,GO:0010070,GO:0010154,GO:0010425,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016043,GO:0016458,GO:0016569,GO:0016570,GO:0016571,GO:0016740,GO:0016741,GO:0018022,GO:0018193,GO:0018205,GO:0019219,GO:0019222,GO:0019538,GO:0022402,GO:0022414,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032259,GO:0032501,GO:0032502,GO:0032776,GO:0034641,GO:0034968,GO:0036211,GO:0040029,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044728,GO:0045814,GO:0045892,GO:0045934,GO:0046483,GO:0048316,GO:0048519,GO:0048523,GO:0048608,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051276,GO:0051301,GO:0051567,GO:0060255,GO:0061458,GO:0061640,GO:0061647,GO:0065007,GO:0071704,GO:0071840,GO:0080090,GO:0090116,GO:0090304,GO:0140097,GO:1901360,GO:1901564,GO:1902679,GO:1903047,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141"
g663,EOY22580,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944"
g235,EOY23636,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944"
g2234,EOY24054,"GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0009507,GO:0009536,GO:0009579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464"
g2413,EOY23483,"GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0008150,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0042391,GO:0044425,GO:0044459,GO:0044464,GO:0065007,GO:0065008,GO:0071944"
g2391,EOY22049,"GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0008150,GO:0008152,GO:0009058,GO:0009719,GO:0009725,GO:0009733,GO:0010033,GO:0016020,GO:0016491,GO:0016705,GO:0016709,GO:0019748,GO:0042221,GO:0044550,GO:0050896,GO:0055114"
g2483,EOY24623,"GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0006082,GO:0006355,GO:0006790,GO:0006807,GO:0006950,GO:0006952,GO:0008150,GO:0008152,GO:0009605,GO:0009607,GO:0009620,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0016143,GO:0019219,GO:0019222,GO:0019748,GO:0019757,GO:0019760,GO:0031323,GO:0031326,GO:0043207,GO:0043436,GO:0043565,GO:0044212,GO:0044237,GO:0044281,GO:0050789,GO:0050794,GO:0050832,GO:0050896,GO:0051171,GO:0051252,GO:0051704,GO:0051707,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0097159,GO:0098542,GO:0140110,GO:1901135,GO:1901363,GO:1901564,GO:1901657,GO:1903506,GO:2000112,GO:2001141"
g2573,Gorai.003G095800.1,"GO:0001101,GO:0006950,GO:0006970,GO:0006972,GO:0008150,GO:0009266,GO:0009409,GO:0009414,GO:0009415,GO:0009628,GO:0009651,GO:0009719,GO:0009725,GO:0009737,GO:0010033,GO:0010035,GO:0033993,GO:0042221,GO:0042538,GO:0050896,GO:0097305,GO:1901700"
g2004,Gorai.008G251800.1,"GO:0001101,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0005911,GO:0006081,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006970,GO:0008114,GO:0008150,GO:0008152,GO:0009051,GO:0009117,GO:0009266,GO:0009409,GO:0009414,GO:0009415,GO:0009506,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009628,GO:0009651,GO:0009719,GO:0009725,GO:0009737,GO:0009743,GO:0009744,GO:0009746,GO:0009749,GO:0009750,GO:0009987,GO:0010033,GO:0010035,GO:0010038,GO:0016020,GO:0016491,GO:0016614,GO:0016616,GO:0019362,GO:0019637,GO:0019682,GO:0019693,GO:0030054,GO:0033993,GO:0034284,GO:0034285,GO:0034641,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044281,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0046496,GO:0046686,GO:0050896,GO:0051156,GO:0051186,GO:0055044,GO:0055086,GO:0055114,GO:0071704,GO:0072524,GO:0097305,GO:1901135,GO:1901360,GO:1901564,GO:1901700"
g1959,Gorai.003G167100.1,"GO:0003674,GO:0003676,GO:0003677,GO:0003680,GO:0003690,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005730,GO:0005737,GO:0005739,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043565,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0070013,GO:0097159,GO:0098687,GO:1901363,GO:1990837"
g2707,EOY24852,"GO:0000151,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0019538,GO:0031461,GO:0031974,GO:0031981,GO:0032991,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043687,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0070013,GO:0071704,GO:0080008,GO:1901564,GO:1902494,GO:1990234"
g926,EOY20964,"GO:0003674,GO:0003824,GO:0004045,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0016787,GO:0016788,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0052689,GO:0140098,GO:0140101"
g457,EOY23268,"GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006605,GO:0006612,GO:0006810,GO:0006886,GO:0006950,GO:0008104,GO:0008150,GO:0008320,GO:0008565,GO:0009266,GO:0009409,GO:0009507,GO:0009526,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0009628,GO:0009889,GO:0009941,GO:0009977,GO:0010119,GO:0015031,GO:0015291,GO:0015399,GO:0015405,GO:0015450,GO:0015833,GO:0016020,GO:0017038,GO:0019222,GO:0022804,GO:0022857,GO:0022884,GO:0031323,GO:0031967,GO:0031975,GO:0031976,GO:0031984,GO:0032991,GO:0033036,GO:0033281,GO:0033365,GO:0034357,GO:0034613,GO:0042651,GO:0042886,GO:0042887,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043953,GO:0044422,GO:0044424,GO:0044425,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044743,GO:0045036,GO:0045038,GO:0045184,GO:0046907,GO:0048518,GO:0048522,GO:0048583,GO:0050789,GO:0050794,GO:0050896,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055035,GO:0055085,GO:0065002,GO:0065007,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071944,GO:0072594,GO:0072596,GO:0072598,GO:0072657,GO:0080134,GO:0090150,GO:0098796,GO:0098797,GO:1902456,GO:1902458,GO:1903426,GO:1904680,GO:2000070,GO:2000377"
g1848,Gorai.006G196300.1,"GO:0003674,GO:0003824,GO:0004175,GO:0004222,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006508,GO:0006515,GO:0006807,GO:0006996,GO:0007005,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0009056,GO:0009057,GO:0009987,GO:0016020,GO:0016043,GO:0016787,GO:0019538,GO:0019866,GO:0023052,GO:0030163,GO:0031090,GO:0031929,GO:0031966,GO:0031967,GO:0031975,GO:0035556,GO:0035694,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051603,GO:0051716,GO:0065007,GO:0070011,GO:0071704,GO:0071840,GO:0140096,GO:1901564,GO:1901565,GO:1901575"
g2005,EOY20648,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005887,GO:0005938,GO:0007154,GO:0007165,GO:0008150,GO:0009719,GO:0009725,GO:0009733,GO:0009734,GO:0009755,GO:0009987,GO:0010033,GO:0016020,GO:0016021,GO:0023052,GO:0031224,GO:0031226,GO:0032870,GO:0042221,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0070887,GO:0071310,GO:0071365,GO:0071495,GO:0071944,GO:0099568"
g2753,Gorai.008G215300.1,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006810,GO:0006869,GO:0008150,GO:0009987,GO:0010876,GO:0012505,GO:0016020,GO:0016043,GO:0031984,GO:0033036,GO:0034203,GO:0034204,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046836,GO:0051179,GO:0051234,GO:0061024,GO:0065007,GO:0065008,GO:0071702,GO:0071840,GO:0097035,GO:0098827,GO:1901264"
g2781,EOY22764,"GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006349,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009889,GO:0009909,GO:0009910,GO:0009987,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0031490,GO:0034641,GO:0040029,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0048519,GO:0048580,GO:0048581,GO:0048831,GO:0050789,GO:0050793,GO:0050794,GO:0051093,GO:0051171,GO:0051239,GO:0051241,GO:0051252,GO:0060255,GO:0065007,GO:0071514,GO:0071704,GO:0080090,GO:0097159,GO:0140110,GO:1901360,GO:1901363,GO:1903506,GO:2000026,GO:2000112,GO:2000241,GO:2000242,GO:2001141"
g2781,EOY22764,"GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006349,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009889,GO:0009909,GO:0009910,GO:0009987,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0031490,GO:0034641,GO:0040029,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0048519,GO:0048580,GO:0048581,GO:0048831,GO:0050789,GO:0050793,GO:0050794,GO:0051093,GO:0051171,GO:0051239,GO:0051241,GO:0051252,GO:0060255,GO:0065007,GO:0071514,GO:0071704,GO:0080090,GO:0097159,GO:0140110,GO:1901360,GO:1901363,GO:1903506,GO:2000026,GO:2000112,GO:2000241,GO:2000242,GO:2001141"
g1705,EOY21040,"GO:0001558,GO:0003674,GO:0005096,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0007275,GO:0007399,GO:0008047,GO:0008150,GO:0009898,GO:0009966,GO:0009968,GO:0009987,GO:0010646,GO:0010648,GO:0010720,GO:0010975,GO:0010976,GO:0016020,GO:0022008,GO:0022603,GO:0022604,GO:0023051,GO:0023057,GO:0030154,GO:0030234,GO:0030307,GO:0030695,GO:0031224,GO:0031226,GO:0031235,GO:0031344,GO:0031346,GO:0032501,GO:0032502,GO:0040008,GO:0043085,GO:0043087,GO:0043547,GO:0044093,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045927,GO:0046578,GO:0046580,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048585,GO:0048638,GO:0048639,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050767,GO:0050769,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0051056,GO:0051058,GO:0051094,GO:0051128,GO:0051130,GO:0051239,GO:0051240,GO:0051336,GO:0051345,GO:0051960,GO:0051962,GO:0060284,GO:0060589,GO:0065007,GO:0065009,GO:0071944,GO:0098552,GO:0098562,GO:0098772,GO:0120035,GO:1902531,GO:1902532,GO:1903859,GO:1903861,GO:2000026"
g1364,EOY24233,"GO:0000160,GO:0001101,GO:0002218,GO:0002252,GO:0002253,GO:0002376,GO:0002682,GO:0002684,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006950,GO:0006952,GO:0006955,GO:0007154,GO:0007165,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0009682,GO:0009719,GO:0009723,GO:0009725,GO:0009753,GO:0009755,GO:0009864,GO:0009867,GO:0009873,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010033,GO:0010087,GO:0010200,GO:0010243,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0023052,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0031349,GO:0032502,GO:0032870,GO:0035556,GO:0042221,GO:0042493,GO:0042742,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0045087,GO:0045088,GO:0045089,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048856,GO:0050776,GO:0050778,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051301,GO:0051704,GO:0051707,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0071229,GO:0071310,GO:0071369,GO:0071395,GO:0071495,GO:0080090,GO:0080134,GO:0098542,GO:0140110,GO:1901698,GO:1901700,GO:1901701,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141"
g705,EOY22471,"GO:0006810,GO:0006887,GO:0008150,GO:0009987,GO:0016192,GO:0032940,GO:0046903,GO:0051179,GO:0051234"
g736,Gorai.008G204800.1,"GO:0000502,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016020,GO:0019538,GO:0019941,GO:0030163,GO:0032991,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0051603,GO:0071704,GO:0071944,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1905368,GO:1905369"
g1541,EOY21914,"GO:0003674,GO:0003676,GO:0003677,GO:0003681,GO:0003690,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005739,GO:0005759,GO:0005819,GO:0005856,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0015630,GO:0016070,GO:0016072,GO:0022613,GO:0030684,GO:0031974,GO:0031981,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044429,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0070013,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1990904"
g1478,EOY24422,"GO:0000902,GO:0003674,GO:0003824,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005886,GO:0005911,GO:0008150,GO:0008152,GO:0009505,GO:0009506,GO:0009653,GO:0009826,GO:0009932,GO:0009987,GO:0016020,GO:0016043,GO:0016049,GO:0016491,GO:0016722,GO:0030054,GO:0030312,GO:0031090,GO:0031224,GO:0031225,GO:0031226,GO:0032502,GO:0032989,GO:0040007,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0046658,GO:0048046,GO:0048589,GO:0048856,GO:0048869,GO:0055044,GO:0055114,GO:0060560,GO:0071840,GO:0071944,GO:0098588,GO:0098805"
g1542,Gorai.001G072600.1,"GO:0000271,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005975,GO:0005976,GO:0006073,GO:0008150,GO:0008152,GO:0008417,GO:0009058,GO:0009059,GO:0009250,GO:0009832,GO:0009969,GO:0009987,GO:0010383,GO:0010410,GO:0010411,GO:0012505,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0033692,GO:0034637,GO:0034645,GO:0036065,GO:0042546,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044036,GO:0044042,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0070085,GO:0071554,GO:0071669,GO:0071704,GO:0071840,GO:1901576"
g2541,Gorai.004G124800.1,"GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0016604,GO:0016607,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0070013,GO:0097159,GO:1901363"
g2572,EOY21806,"GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006873,GO:0006875,GO:0006879,GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009605,GO:0009889,GO:0009987,GO:0009991,GO:0010106,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0019725,GO:0030003,GO:0031323,GO:0031326,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0042592,GO:0042594,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0046916,GO:0048878,GO:0050789,GO:0050794,GO:0050801,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0060255,GO:0065007,GO:0065008,GO:0071496,GO:0080090,GO:0098771,GO:0140110,GO:1903506,GO:2000112,GO:2001141"
g2667,XP_006439528.1,"GO:0000226,GO:0001932,GO:0001934,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006996,GO:0007010,GO:0007017,GO:0007154,GO:0007165,GO:0007346,GO:0008150,GO:0008152,GO:0009893,GO:0009987,GO:0010562,GO:0010604,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019220,GO:0019222,GO:0019538,GO:0023014,GO:0023052,GO:0030865,GO:0031098,GO:0031122,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0032147,GO:0032268,GO:0032270,GO:0033554,GO:0033674,GO:0035556,GO:0036211,GO:0042325,GO:0042327,GO:0043085,GO:0043170,GO:0043412,GO:0043549,GO:0043622,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0045859,GO:0045860,GO:0045937,GO:0048518,GO:0048522,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051174,GO:0051246,GO:0051247,GO:0051338,GO:0051347,GO:0051716,GO:0051726,GO:0060255,GO:0065007,GO:0065009,GO:0071704,GO:0071840,GO:0080090,GO:0097435,GO:0140096,GO:1901564"
g2187,Gorai.008G282000.1,"GO:0000271,GO:0003674,GO:0003824,GO:0004614,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0005977,GO:0005978,GO:0005982,GO:0005996,GO:0006006,GO:0006012,GO:0006073,GO:0006091,GO:0006112,GO:0006950,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009250,GO:0009266,GO:0009409,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009581,GO:0009582,GO:0009590,GO:0009605,GO:0009628,GO:0009629,GO:0009941,GO:0009987,GO:0010319,GO:0015980,GO:0016051,GO:0016052,GO:0016853,GO:0016866,GO:0016868,GO:0019252,GO:0019318,GO:0019320,GO:0019388,GO:0031967,GO:0031975,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044042,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046365,GO:0048046,GO:0050896,GO:0051606,GO:0055114,GO:0071704,GO:1901575,GO:1901576"
g697,Gorai.001G058800.1,"GO:0000003,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0007275,GO:0008150,GO:0009790,GO:0009791,GO:0009793,GO:0009888,GO:0009960,GO:0010154,GO:0022414,GO:0032501,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0061458"
g728,EOY22418,"GO:0003674,GO:0003824,GO:0004474,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0005975,GO:0006081,GO:0006082,GO:0006097,GO:0008150,GO:0008152,GO:0009514,GO:0009987,GO:0016740,GO:0016746,GO:0019752,GO:0032787,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046487,GO:0046912,GO:0071704"
g760,Gorai.008G203400.1,"GO:0000003,GO:0000280,GO:0000712,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006310,GO:0006725,GO:0006807,GO:0006996,GO:0007049,GO:0007059,GO:0007127,GO:0007129,GO:0007131,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016043,GO:0022402,GO:0022414,GO:0031297,GO:0031974,GO:0031981,GO:0032991,GO:0034641,GO:0034645,GO:0035825,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043240,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0045005,GO:0045132,GO:0045143,GO:0046483,GO:0048285,GO:0051276,GO:0051304,GO:0051307,GO:0051321,GO:0061982,GO:0070013,GO:0070192,GO:0071704,GO:0071821,GO:0071840,GO:0090304,GO:0097159,GO:0098813,GO:0140013,GO:1901360,GO:1901363,GO:1901576,GO:1903046"
g668,EOY22569,"GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009941,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0048046"
g2286,EOY25135,"GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0070013"
